year,block,dsl_b,org_type,cin,iso_certified,initial_prod_year,acc_year_from,acc_year_to,months_operation,foreign_share,rd_unit,formal_training
24,B,118838,2,1E+21,2,1995,4,32024,6,2,3,2
24,B,118839,2,1E+21,2,1996,4,32024,12,2,3,2
24,B,118840,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,118841,2,1E+21,2,2008,4,32024,0,2,3,2
24,B,118842,2,1E+21,2,2011,4,32024,0,2,3,2
24,B,118843,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,118844,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,118845,2,1E+21,2,2014,4,32024,12,2,3,2
24,B,118846,2,1E+21,2,2015,4,32024,0,2,3,2
24,B,118847,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,118848,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,118849,2,1E+21,2,2018,4,32024,6,2,3,2
24,B,118850,2,1E+21,2,2019,4,32024,12,2,3,1
24,B,118851,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,118852,2,1E+21,2,2020,4,32024,12,2,3,2
24,B,118853,2,1E+21,2,2020,4,32024,5,2,3,2
24,B,118854,1,1E+21,2,2020,4,32024,0,2,3,2
24,B,118855,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,118856,1,1E+21,2,2002,4,32024,12,2,3,2
24,B,118857,1,1E+21,2,2004,4,32024,12,2,3,2
24,B,118858,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,118859,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,118860,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,118861,7,1E+21,2,2015,4,32024,12,2,3,2
24,B,118862,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,118863,2,1E+21,2,2020,4,32024,12,2,3,2
24,B,118864,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,118865,1,1E+21,2,2021,4,32024,0,2,3,2
24,B,118866,1,1E+21,2,2023,4,32024,0,2,3,2
24,B,118867,7,1E+21,2,2002,4,32024,12,2,3,2
24,B,118868,2,1E+21,2,2006,4,32024,12,2,3,1
24,B,118869,1,1E+21,2,2011,4,32024,1,2,3,2
24,B,118870,3,1E+21,2,2023,4,32024,12,2,3,2
24,B,118871,2,1E+21,2,2008,4,32024,12,2,3,2
24,B,118872,1,1E+21,2,1985,4,32024,6,2,3,2
24,B,118873,2,1E+21,2,1999,4,32024,12,2,3,2
24,B,118874,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,118875,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,118876,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,118877,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,118878,1,1E+21,2,1995,4,32024,12,2,3,2
24,B,118879,1,1E+21,2,1962,4,32024,12,2,3,2
24,B,118880,2,1E+21,1,1997,4,32024,12,2,3,2
24,B,118881,2,1E+21,2,1997,4,32024,12,2,3,2
24,B,118882,2,1E+21,2,2003,4,32024,12,2,3,2
24,B,118883,1,1E+21,2,2011,4,32024,0,2,3,2
24,B,118884,1,1E+21,2,2021,4,32024,0,2,3,2
24,B,118885,2,1E+21,2,2020,4,32024,12,2,3,2
24,B,118886,1,1E+21,2,2022,4,32024,0,2,3,2
24,B,118887,1,1E+21,2,2021,4,32024,8,2,3,2
24,B,118888,1,1E+21,2,1998,4,32024,0,2,3,2
24,B,118889,2,1E+21,2,2011,4,32024,0,2,3,2
24,B,118890,1,1E+21,2,2020,4,32024,10,2,3,2
24,B,118891,1,1E+21,2,2022,4,32024,12,2,3,2
24,B,118892,7,1E+21,2,1983,4,32024,12,2,3,2
24,B,118893,1,1E+21,2,1994,4,32024,12,2,3,2
24,B,118894,2,1E+21,2,2001,4,32024,12,2,3,2
24,B,118895,2,1E+21,2,2002,4,32024,12,2,3,2
24,B,118896,2,1E+21,2,2009,4,32024,0,2,3,2
24,B,118897,2,1E+21,2,2017,4,32024,0,2,3,2
24,B,118898,7,1E+21,2,0,4,32024,0,2,3,2
24,B,118899,1,1E+21,2,2020,4,32024,0,2,3,2
24,B,118900,2,1E+21,2,2022,4,32024,0,2,3,2
24,B,118901,1,1E+21,2,1980,4,32024,0,2,3,2
24,B,118902,1,1E+21,2,1978,4,32024,12,2,3,2
24,B,118903,1,1E+21,2,1984,4,32024,12,2,3,2
24,B,118904,1,1E+21,2,2008,4,32024,0,2,3,2
24,B,118905,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,118906,1,1E+21,2,2010,4,32024,0,2,3,2
24,B,118907,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,118908,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,118909,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,118910,7,1E+21,2,2018,4,32024,12,2,3,2
24,B,118911,2,1E+21,2,2019,4,32024,12,2,3,2
24,B,118912,1,1E+21,2,1997,4,32024,12,2,3,2
24,B,118913,2,1E+21,2,2014,4,32024,0,2,3,2
24,B,118914,6,1E+21,2,2023,4,32024,12,2,3,2
24,B,118915,1,1E+21,2,2006,4,32024,12,2,3,2
24,B,118916,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,118917,1,1E+21,2,2016,4,32024,7,2,3,2
24,B,118918,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,118919,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,118920,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,118921,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,118922,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,118923,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,118924,2,1E+21,2,1978,4,32024,12,2,3,2
24,B,118925,1,1E+21,2,1990,4,32024,0,2,3,2
24,B,118926,1,1E+21,2,0,4,32024,0,2,3,2
24,B,118927,1,1E+21,2,2006,4,32024,12,2,3,2
24,B,118928,2,1E+21,2,1996,4,32024,12,2,3,2
24,B,118929,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,118930,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,118932,2,1E+21,2,2008,4,32024,12,2,3,2
24,B,118933,2,1E+21,2,2012,4,32024,12,2,3,1
24,B,118934,2,1E+21,2,2012,4,32024,0,2,3,2
24,B,118935,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,118936,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,118937,7,1E+21,2,2015,4,32024,12,2,3,2
24,B,118939,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,118940,2,1E+21,2,2019,4,32024,12,2,3,2
24,B,118941,1,1E+21,2,1989,4,32024,12,2,3,2
24,B,118942,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,118943,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,118944,1,1E+21,2,2017,4,32024,0,2,3,2
24,B,118945,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,118946,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,118947,1,1E+21,2,1986,4,32024,12,2,3,2
24,B,118948,6,1E+21,2,2002,4,32024,0,2,3,2
24,B,118949,7,1E+21,2,2024,4,32024,0,2,3,2
24,B,118950,1,1E+21,2,1980,4,32024,12,2,3,2
24,B,118951,1,1E+21,2,2001,4,32024,12,2,3,2
24,B,118952,2,1E+21,2,1979,4,32024,12,2,3,2
24,B,118953,1,1E+21,2,1992,4,32024,12,2,3,2
24,B,118954,1,1E+21,2,2001,4,32024,12,2,3,2
24,B,118955,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,118956,6,1E+21,2,1986,4,32024,12,2,3,2
24,B,118957,1,1E+21,2,2000,4,32024,6,2,3,2
24,B,118958,1,1E+21,2,1992,4,32024,12,2,3,2
24,B,118959,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,118960,2,1E+21,2,2008,4,32024,12,2,3,2
24,B,118961,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,118962,1,1E+21,2,2002,4,32024,12,2,3,2
24,B,118963,7,1E+21,2,2009,4,32024,12,2,3,2
24,B,118964,1,1E+21,2,2009,4,32024,12,2,3,2
24,B,118965,7,1E+21,1,2015,4,32024,12,2,3,2
24,B,118966,8,1E+21,2,2011,4,32024,12,2,3,2
24,B,118967,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,118968,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,118969,7,1E+21,2,2011,4,32024,12,2,3,2
24,B,118970,7,1E+21,2,2003,4,32024,12,2,3,2
24,B,118971,7,1E+21,2,2008,4,32024,12,2,3,1
24,B,118972,2,1E+21,2,2023,4,32024,12,2,3,2
24,B,118973,2,1E+21,2,2024,4,32024,1,2,3,2
24,B,118974,7,1E+21,2,1997,4,32024,12,2,3,2
24,B,118975,1,1E+21,2,2015,4,32024,12,2,3,2
24,B,118976,2,1E+21,2,2006,4,32024,12,2,3,2
24,B,118977,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,118978,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,118979,1,1E+21,2,2023,4,32024,0,2,3,2
24,B,118980,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,118981,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,118982,3,1E+21,2,2016,4,32024,12,2,3,2
24,B,118983,2,1E+21,2,2011,4,32024,12,2,3,2
24,B,118984,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,118985,2,1E+21,2,2008,4,32024,12,2,3,2
24,B,118986,1,1E+21,2,2004,4,32024,12,2,3,2
24,B,118987,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,118988,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,118989,1,1E+21,2,2021,4,32024,11,2,3,2
24,B,118990,1,1E+21,2,2006,4,32024,0,2,3,2
24,B,118991,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,118992,7,1E+21,2,2000,4,32024,12,2,3,2
24,B,118993,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,118994,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,118995,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,118996,7,1E+21,2,2009,4,32024,12,2,3,2
24,B,118997,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,118998,7,1E+21,2,2001,4,32024,12,2,3,2
24,B,118999,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,119000,7,1E+21,2,2003,4,32024,12,2,3,2
24,B,119001,7,1E+21,2,2015,4,32024,12,2,3,2
24,B,119002,7,1E+21,2,2000,4,32024,12,2,3,2
24,B,119003,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,119004,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,119005,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,119006,7,1E+21,2,2017,4,32024,8,2,3,2
24,B,119007,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,119008,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,119009,9,1E+21,2,0,4,32024,0,2,3,2
24,B,119010,1,1E+21,2,2024,4,32024,0,2,3,2
24,B,119011,7,1E+21,2,2005,4,32024,0,2,3,2
24,B,119012,7,1E+21,2,2013,4,32024,9,2,3,2
24,B,119013,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,119014,1,1E+21,2,1896,4,32024,12,2,3,2
24,B,119015,7,1E+21,2,1947,4,32024,12,2,3,1
24,B,119016,2,1E+21,2,2019,4,32024,12,2,3,2
24,B,119017,7,1E+21,2,2004,4,32024,12,2,3,2
24,B,119018,7,1E+21,2,2004,4,32024,12,2,3,2
24,B,119019,1,1E+21,2,0,4,32024,0,2,3,2
24,B,119020,9,1E+21,2,0,4,32024,0,2,3,2
24,B,119021,9,1E+21,2,0,4,32024,0,2,3,2
24,B,119022,2,1E+21,1,2020,4,32024,12,2,3,2
24,B,119023,2,1E+21,2,0,4,32024,0,2,3,2
24,B,119024,7,1E+21,2,0,4,32024,0,2,3,2
24,B,119025,2,1E+21,2,2020,4,32024,12,2,3,2
24,B,119026,3,1E+21,1,2020,4,32024,12,2,3,2
24,B,119027,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,119028,2,1E+21,1,2023,4,32024,10,2,3,2
24,B,119029,2,1E+21,2,0,4,32024,0,2,3,2
24,B,119030,7,1E+21,1,2021,4,32024,8,2,3,2
24,B,119031,2,1E+21,2,2022,4,32024,0,2,3,2
24,B,119032,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,119033,2,1E+21,2,2021,4,32024,9,2,3,2
24,B,119034,1,1E+21,1,2021,4,32024,4,2,3,2
24,B,119035,1,1E+21,2,2024,4,32024,0,2,3,2
24,B,119036,2,1E+21,2,2024,4,32024,0,2,3,2
24,B,119037,1,1E+21,2,2024,4,32024,0,2,3,2
24,B,119038,2,1E+21,2,2023,4,32024,10,2,3,2
24,B,119039,2,1E+21,2,2024,4,32024,0,2,3,2
24,B,119040,1,1E+21,2,2024,4,32024,0,2,3,2
24,B,119041,9,1E+21,2,0,4,32024,0,2,3,2
24,B,119042,9,1E+21,2,0,4,32024,0,2,3,2
24,B,119043,7,1E+21,2,2009,4,32024,12,2,2,2
24,B,119044,2,1E+21,2,2017,4,32024,10,2,3,2
24,B,119045,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,119046,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,119047,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,119048,1,1E+21,2,0,4,32024,0,2,3,2
24,B,119049,7,1E+21,2,1988,4,32024,12,2,3,2
24,B,119050,7,1E+21,2,2015,4,32024,12,2,3,2
24,B,119051,4,1E+21,2,2017,4,32024,12,2,3,2
24,B,119052,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,119053,7,1E+21,2,2003,4,32024,12,2,3,2
24,B,119054,2,1E+21,2,2012,4,32024,12,2,3,2
24,B,119055,7,1E+21,2,2008,4,32024,12,2,3,2
24,B,119056,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,119057,6,1E+21,2,2007,4,32024,12,2,3,2
24,B,119058,7,1E+21,2,2011,4,32024,12,2,3,2
24,B,119059,2,1E+21,2,2012,4,32024,12,2,3,2
24,B,119060,2,1E+21,2,2023,4,32024,12,2,3,2
24,B,119061,1,1E+21,2,2019,4,32024,5,2,3,2
24,B,119062,2,1E+21,2,2017,4,32024,5,2,3,2
24,B,119063,1,1E+21,2,2017,4,32024,5,2,3,2
24,B,119064,1,1E+21,2,2018,4,32024,5,2,3,2
24,B,119065,1,1E+21,2,2017,4,32024,5,2,3,2
24,B,119066,2,1E+21,2,2018,4,32024,5,2,3,2
24,B,119067,2,1E+21,2,2017,4,32024,5,2,3,2
24,B,119068,1,1E+21,2,2017,4,32024,5,2,3,2
24,B,119069,1,1E+21,2,2017,4,32024,5,2,3,2
24,B,119070,1,1E+21,2,2020,4,32024,1,2,3,2
24,B,119071,7,1E+21,2,1992,4,32024,12,2,3,2
24,B,119072,4,1E+21,2,1966,4,32024,0,2,1,2
24,B,119073,7,1E+21,2,2004,4,32024,12,2,2,1
24,B,119074,6,1E+21,1,2006,4,32024,12,2,3,1
24,B,119075,7,1E+21,2,2012,4,32024,0,2,3,2
24,B,119076,6,1E+21,1,2009,4,32024,12,2,3,2
24,B,119077,6,1E+21,1,2010,4,32024,12,2,3,1
24,B,119078,6,1E+21,2,2009,4,32024,12,2,2,2
24,B,119079,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,119080,6,1E+21,1,2012,4,32024,12,2,3,2
24,B,119081,7,1E+21,2,2001,4,32024,12,2,2,1
24,B,119082,7,1E+21,2,2008,4,32024,12,2,3,2
24,B,119083,2,1E+21,2,2023,4,32024,5,2,3,2
24,B,119084,1,1E+21,2,1996,4,32024,12,2,3,2
24,B,119085,2,1E+21,2,2014,4,32024,4,2,3,2
24,B,119086,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,119087,3,1E+21,2,2016,4,32024,12,2,3,2
24,B,119088,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,119089,2,1E+21,2,2015,4,32024,12,2,3,2
24,B,119090,2,1E+21,2,2020,4,32024,7,2,3,2
24,B,119091,1,1E+21,2,2024,4,32024,0,2,3,2
24,B,119092,2,1E+21,2,2024,4,32024,0,2,3,2
24,B,119093,1,1E+21,2,0,4,32024,0,2,3,2
24,B,119094,1,1E+21,2,0,4,32024,0,2,3,2
24,B,119095,1,1E+21,2,0,4,32024,0,2,3,2
24,B,119096,2,1E+21,2,2015,4,32024,12,2,3,2
24,B,119097,1,1E+21,2,2020,4,32024,10,2,3,2
24,B,119098,1,1E+21,2,2024,4,32024,0,2,3,2
24,B,119099,1,1E+21,2,1997,4,32024,12,2,3,2
24,B,119100,1,1E+21,2,1997,4,32024,12,2,3,2
24,B,119101,1,1E+21,2,2005,4,32024,10,2,3,2
24,B,119102,7,1E+21,2,2000,4,32024,12,2,3,2
24,B,119103,1,1E+21,2,2012,4,32024,0,2,3,2
24,B,119104,1,1E+21,2,2014,4,32024,0,2,3,2
24,B,119105,1,1E+21,2,2012,4,32024,12,2,3,2
24,B,119106,1,1E+21,2,2017,4,32024,1,2,3,2
24,B,119107,1,1E+21,2,2024,4,32024,0,2,3,2
24,B,119108,1,1E+21,2,2015,4,32024,1,2,3,2
24,B,119109,1,1E+21,2,2017,4,32024,0,2,3,2
24,B,119110,1,1E+21,2,2016,4,32024,5,2,3,2
24,B,119111,1,1E+21,2,2018,4,32024,1,2,3,2
24,B,119112,1,1E+21,2,2019,4,32024,0,2,3,2
24,B,119113,9,1E+21,2,0,4,32024,0,2,3,2
24,B,119114,1,1E+21,2,2019,4,32024,11,2,3,2
24,B,119115,1,1E+21,2,2022,4,32024,12,2,3,2
24,B,119116,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,119117,1,1E+21,2,2023,4,32024,0,2,3,2
24,B,119118,1,1E+21,2,2018,4,32024,12,2,3,2
24,B,119119,1,1E+21,2,2018,4,32024,12,2,3,2
24,B,119120,1,1E+21,2,2020,4,32024,8,2,3,2
24,B,119121,2,1E+21,2,2023,4,32024,7,2,3,2
24,B,119122,1,1E+21,2,2022,4,32024,12,2,3,2
24,B,119123,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,119124,1,1E+21,2,2023,4,32024,12,2,3,2
24,B,119125,1,1E+21,2,2024,4,32024,0,2,3,2
24,B,119126,1,1E+21,2,2024,4,32024,0,2,3,2
24,B,119127,7,1E+21,2,1999,4,32024,12,2,3,2
24,B,119128,7,1E+21,2,2001,4,32024,12,2,3,2
24,B,119129,7,1E+21,2,2001,4,32024,8,2,3,2
24,B,119130,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,119131,6,1E+21,2,2006,4,32024,0,2,3,2
24,B,119132,6,1E+21,2,2007,4,32024,0,2,3,2
24,B,119133,7,1E+21,1,2004,4,32024,12,2,3,2
24,B,119134,7,1E+21,2,2003,4,32024,12,2,3,2
24,B,119135,7,1E+21,2,2003,4,32024,12,2,3,2
24,B,119136,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,119137,7,1E+21,2,2002,4,32024,12,2,3,2
24,B,119138,7,1E+21,2,2006,4,32024,0,2,3,2
24,B,119139,7,1E+21,2,2003,4,32024,12,2,3,2
24,B,119140,7,1E+21,2,2008,4,32024,12,2,3,2
24,B,119141,6,1E+21,1,2009,4,32024,12,2,3,2
24,B,119142,7,1E+21,2,2013,4,32024,12,1,2,2
24,B,119143,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,119144,7,1E+21,1,2016,4,32024,12,2,3,2
24,B,119145,2,1E+21,2,2017,4,32024,12,2,3,2
24,B,119146,7,1E+21,1,2002,4,32024,12,2,3,2
24,B,119147,7,1E+21,2,2007,4,32024,12,2,3,2
24,B,119148,2,1E+21,2,2016,4,32024,0,2,3,2
24,B,119149,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,119150,7,1E+21,2,2013,4,32024,12,2,2,2
24,B,119151,2,1E+21,2,2006,4,32024,12,2,3,2
24,B,119152,7,1E+21,2,2004,4,32024,12,2,3,2
24,B,119153,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,119154,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,119155,7,1E+21,2,2023,4,32024,12,2,3,1
24,B,119156,1,1E+21,2,2007,4,32024,12,2,3,2
24,B,119157,2,1E+21,2,1962,4,32024,12,2,3,1
24,B,119158,1,1E+21,2,1988,4,32024,12,2,3,2
24,B,119159,1,1E+21,2,1997,4,32024,12,2,3,2
24,B,119160,1,1E+21,2,1997,4,32024,12,2,3,2
24,B,119161,1,1E+21,2,2001,4,32024,12,2,3,2
24,B,119162,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,119163,2,1E+21,2,2016,4,32024,12,2,3,1
24,B,119164,1,1E+21,2,2012,4,32024,0,2,3,2
24,B,119165,1,1E+21,2,2009,4,32024,12,2,3,2
24,B,119166,1,1E+21,2,2012,4,32024,0,2,3,2
24,B,119167,1,1E+21,2,1995,4,32024,12,2,3,2
24,B,119168,1,1E+21,2,2001,4,32024,12,2,3,2
24,B,119169,1,1E+21,2,2001,4,32024,12,2,3,2
24,B,119170,1,1E+21,2,2006,4,32024,12,2,3,2
24,B,119171,2,1E+21,2,1956,4,32024,12,2,3,2
24,B,119172,7,1E+21,2,1956,4,32024,12,2,3,2
24,B,119173,1,1E+21,2,1989,4,32024,12,2,3,2
24,B,119174,1,1E+21,2,1984,4,32024,12,2,3,2
24,B,119175,2,1E+21,2,2002,4,32024,12,2,3,2
24,B,119176,7,1E+21,1,2006,4,32024,12,2,3,1
24,B,119177,1,1E+21,2,1970,4,32024,12,2,3,2
24,B,119178,1,1E+21,2,1984,4,32024,12,2,3,2
24,B,119179,1,1E+21,2,2017,4,32024,0,2,3,2
24,B,119180,9,1E+21,2,0,4,32024,0,2,3,2
24,B,119181,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,119182,9,1E+21,2,0,4,32024,0,2,3,2
24,B,119183,7,1E+21,2,2021,4,32024,12,2,3,2
24,B,119184,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,119185,7,1E+21,2,0,4,32024,0,2,3,2
24,B,119186,4,1E+21,2,2012,4,32024,0,2,3,2
24,B,119187,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,119188,2,1E+21,2,2015,4,32024,12,2,3,2
24,B,119189,1,1E+21,2,0,4,32024,0,2,3,2
24,B,119190,1,1E+21,2,2017,4,32024,0,2,3,2
24,B,119191,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,119192,7,1E+21,2,2020,4,32024,12,2,3,2
24,B,119193,7,1E+21,2,0,4,32024,0,2,3,2
24,B,119194,1,1E+21,2,2022,4,32024,12,2,3,2
24,B,119195,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,119196,9,1E+21,2,2019,4,32024,11,2,3,2
24,B,119197,2,1E+21,2,2023,4,32024,10,2,3,2
24,B,119198,1,1E+21,2,0,4,32024,0,2,3,2
24,B,119199,1,1E+21,2,1969,4,32024,12,2,3,2
24,B,119200,2,1E+21,2,1986,4,32024,12,2,3,2
24,B,119201,1,1E+21,2,1999,4,32024,12,2,3,2
24,B,119202,1,1E+21,2,2002,4,32024,9,2,3,2
24,B,119203,2,1E+21,2,1997,4,32024,12,2,3,2
24,B,119204,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,119205,2,1E+21,2,0,4,32024,0,2,3,2
24,B,119206,2,1E+21,2,2011,4,32024,0,2,3,2
24,B,119207,2,1E+21,2,2012,4,32024,12,2,3,2
24,B,119208,2,1E+21,2,2014,4,32024,12,2,3,2
24,B,119209,2,1E+21,2,1984,4,32024,12,2,3,2
24,B,119210,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,119211,9,1E+21,2,0,4,32024,0,2,3,2
24,B,119212,2,1E+21,2,2019,4,32024,12,2,3,2
24,B,119213,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,119214,1,1E+21,2,2021,4,32024,0,2,3,2
24,B,119215,1,1E+21,2,0,4,32024,0,2,3,2
24,B,119216,9,1E+21,2,0,4,32024,0,2,3,2
24,B,119217,1,1E+21,2,2024,4,32024,8,2,3,2
24,B,119218,2,1E+21,2,2023,4,32024,5,2,3,2
24,B,119219,2,1E+21,2,0,4,32024,0,2,3,2
24,B,119220,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,119221,8,1E+21,1,2000,4,32024,12,2,3,1
24,B,119222,9,1E+21,2,1970,4,32024,0,2,3,2
24,B,119223,7,1E+21,2,2001,4,32024,12,2,3,2
24,B,119224,1,1E+21,2,1963,4,32024,12,2,3,2
24,B,119225,7,1E+21,2,2001,4,32024,12,2,3,2
24,B,119226,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,119227,8,1E+21,2,1959,4,32024,12,2,3,2
24,B,119228,1,1E+21,2,2018,4,32024,9,2,3,2
24,B,119229,1,1E+21,2,2010,4,32024,6,2,3,2
24,B,119230,2,1E+21,2,2024,4,32024,0,2,3,2
24,B,119231,2,1E+21,2,0,4,32024,0,2,3,2
24,B,119232,2,1E+21,2,1990,4,32024,12,2,3,2
24,B,119233,1,1E+21,2,1960,4,32024,12,2,3,2
24,B,119234,1,1E+21,2,2012,4,32024,12,2,3,2
24,B,119235,1,1E+21,2,2010,4,32024,0,2,3,2
24,B,119236,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,119237,2,1E+21,2,2003,4,32024,12,2,3,2
24,B,119238,2,1E+21,2,2008,4,32024,12,2,3,2
24,B,119239,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,119240,1,1E+21,2,2004,4,32024,3,2,3,2
24,B,119241,2,1E+21,2,2012,4,32024,12,2,3,2
24,B,119242,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,119243,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,119244,1,1E+21,2,2014,4,32024,12,2,3,2
24,B,119245,1,1E+21,2,0,4,32024,0,2,3,2
24,B,119246,1,1E+21,2,1991,4,32024,12,2,3,2
24,B,119247,1,1E+21,2,0,4,32024,0,2,3,2
24,B,119248,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,119249,2,1E+21,2,2023,4,32024,10,2,3,2
24,B,119250,7,1E+21,1,1987,4,32024,12,2,3,1
24,B,119251,2,1E+21,2,1996,4,32024,12,2,3,2
24,B,119252,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,119254,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,119255,1,1E+21,2,2002,4,32024,12,2,3,2
24,B,119256,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,119257,6,1E+21,2,2017,4,32024,12,2,3,1
24,B,119258,7,1E+21,2,2017,4,32024,12,2,3,2
24,B,119259,7,1E+21,2,2024,4,32024,1,2,3,2
24,B,119260,7,1E+21,2,2023,4,32024,10,2,3,2
24,B,119261,2,1E+21,2,2023,4,32024,10,2,3,2
24,B,119263,7,1E+21,2,2019,4,32024,12,2,3,2
24,B,119264,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,119265,9,1E+21,1,2010,4,32024,12,2,3,2
24,B,119266,8,1E+21,2,1891,4,32024,12,2,3,2
24,B,119267,7,1E+21,2,2017,4,32024,12,2,3,2
24,B,119268,6,1E+21,2,1899,4,32024,12,1,3,2
24,B,119269,7,1E+21,2,1932,4,32024,12,2,3,2
24,B,119270,6,1E+21,2,1894,4,32024,12,2,3,2
24,B,119271,6,1E+21,2,1929,4,32024,12,2,3,2
24,B,119272,6,1E+21,2,1940,4,32024,12,2,3,2
24,B,119273,6,1E+21,2,1932,4,32024,12,2,3,2
24,B,119274,6,1E+21,2,1889,4,32024,12,2,3,2
24,B,119275,6,1E+21,2,1962,4,32024,12,2,3,2
24,B,119276,7,1E+21,2,1890,4,32024,10,2,3,2
24,B,119277,6,1E+21,2,1918,4,32024,10,2,3,2
